date,open,high,low,close,adjclose,changed,changep,volume
2017-09-07,247.25,247.27,246.4,246.87,241.2599,-0.029,-1e-4,58034730
2017-09-08,246.54,247.11,246.3,246.58,240.9765,-0.283,-0.0012,63832825
2017-09-11,248.04,249.3,248.02,249.21,243.5467,2.57,0.010700000000000001,71364848
2017-09-13,249.72,250.21,249.59,250.17,244.4849,0.117,5e-4,59228002
2017-09-14,249.8,250.32,249.6,250.09,244.4067,-0.078,-3e-4,95446349
2017-09-15,248.69,249.29,248.57,249.19,244.7354,0.329,0.0013,95432382
2017-09-18,249.61,250.12,249.28,249.72,245.256,0.521,0.0021,46235238
2017-09-19,250,250.07,249.6,249.97,245.5015,0.246,0.001,47108148
2017-09-20,250.07,250.19,248.92,250.06,245.5899,0.088,4e-4,59574083
2017-09-21,249.88,249.98,249.185,249.39,244.9319,-0.658,-0.0027,48211398
2017-09-22,249.05,249.63,249.02,249.44,244.981,0.049,2e-4,51214032
2017-09-26,249.42,249.7,248.805,249.08,244.6274,0.147,6e-4,54081959
2017-09-27,249.88,250.49,248.87,250.05,245.5801,0.953,0.0039000000000000003,81001426
2017-09-28,249.73,250.44,249.63,250.35,245.8747,0.295,0.0012,44778841
2017-09-29,250.34,251.32,250.13,251.23,246.739,0.864,0.0034999999999999996,85578002
2017-10-02,251.49,252.32,251.2926,252.32,247.8095,1.071,0.0043,59022985
2017-10-03,252.46,252.89,252.23,252.86,248.3398,0.53,0.0021,66810169
2017-10-04,252.69,253.44,252.56,253.16,248.6345,0.295,0.0012,55953619
2017-10-05,253.54,254.68,253.196,254.66,250.1077,1.473,0.0059,63522757
2017-10-06,254.15,254.7008,253.85,254.37,249.8228,-0.285,-0.0011,80645998
2017-10-09,254.63,254.7,253.65,253.95,249.4103,-0.412,-0.0017000000000000001,35803138
2017-10-10,254.6,255.05,253.98,254.62,250.0684,0.658,0.0026,43057363
2017-10-11,254.51,255.02,254.32,255.02,250.4612,0.393,0.0016,47674325
2017-10-12,254.66,255.06,254.365,254.64,250.088,-0.373,-0.0015,47065144
2017-10-13,255.14,255.27,254.64,254.95,250.3925,0.304,0.0012,54800435
2017-10-18,255.9,255.95,255.5,255.72,251.1487,0.246,0.001,40888330
2017-10-19,254.83,255.83,254.35,255.79,251.2175,0.069,3e-4,61903788
2017-10-20,256.7,257.14,255.77440000000001,257.11,252.5139,1.296,0.0052,89176377
2017-10-23,257.48,257.51,256.02,256.11,251.5317,-0.982,-0.0039000000000000003,63915306
2017-10-24,256.6,256.83,256.15,256.56,251.9737,0.442,0.0018,66935910
2017-10-25,256.18,256.31,254,255.29,250.7264,-1.247,-0.005,103715291
2017-10-26,255.99,256.3,255.48,255.62,251.0505,0.324,0.0013,69797972
2017-10-27,256.47,257.89,255.6254,257.71,253.1031,2.053,0.008199999999999999,85562544
2017-10-30,257.07,257.6,256.41,256.75,252.1603,-0.943,-0.0037,54285687
2017-10-31,257.18,257.44,256.805,257.15,252.5531,0.393,0.0016,60304781
2017-11-01,258.04,258.43,257.07,257.49,252.8871,0.334,0.0013,54202736
2017-11-02,257.41,257.75,256.19,257.59,252.9853,0.098,4e-4,56449535
2017-11-03,257.77,258.5,257.3,258.45,253.8299,0.845,0.0033,59589730
2017-11-06,258.3,259,258.22,258.85,254.2228,0.393,0.0015,49652598
2017-11-07,258.97,259.35,258.09,258.67,254.046,-0.177,-7.000000000000001e-4,57502161
2017-11-08,258.47,259.22,258.15,259.11,254.4781,0.432,0.0017000000000000001,50469579
2017-11-09,257.73,258.39,256.36,258.17,253.5549,-0.923,-0.0036,93981044
2017-11-10,257.73,258.2926,257.37,258.09,253.4763,-0.079,-3e-4,59984662
2017-11-13,257.31,258.59,257.27,258.33,253.712,0.236,9e-4,50228648
2017-11-14,257.41,257.85,256.52,257.73,253.1228,-0.589,-0.0023,61315152
2017-11-15,256.62,257.22,255.63,256.44,251.8558,-1.267,-0.005,80811525
2017-11-16,257.52,259.04,257.4748,258.62,253.9969,2.141,0.0085,67777027
2017-11-20,258.14,258.525,257.86,258.3,253.6826,0.432,0.0017000000000000001,48075514
2017-11-21,259.18,260.2,258.2627,259.99,255.3424,1.66,0.006500000000000001,69176799
2017-11-22,260,260.15,259.57,259.76,255.1165,-0.226,-9e-4,45033392
2017-11-24,260.32,260.48,260.16,260.36,255.7058,0.589,0.0023,27856514
2017-11-27,260.41,260.75,260,260.23,255.5781,-0.128,-5e-4,52274922
2017-11-28,260.76,262.9,260.655,262.87,258.1709,2.593,0.0101,98971719
2017-11-29,263.02,263.63,262.2,262.71,258.0138,-0.157,-6e-4,77512102
2017-11-30,263.76,266.05,263.67,265.01,260.2726,2.259,0.0088,127894389
2017-12-01,264.76,265.31,260.76,264.46,259.7325,-0.54,-0.0021,164390902
2017-12-04,266.31,266.8,264.08,264.14,259.4182,-0.314,-0.0012,94040560
2017-12-05,264.43,265.15,263.04,263.19,258.4852,-0.933,-0.0036,77994544
2017-12-06,262.87,263.73,262.71,263.24,258.5343,0.049,2e-4,75898566
2017-12-07,263.09,264.43,262.94,264.07,259.3494,0.815,0.0032,77218569
2017-12-08,264.99,265.52,264.0315,265.51,260.7637,1.414,0.0055000000000000005,76563873
2017-12-11,265.58,266.38,265.4793,266.31,261.5494,0.786,0.003,83077533
2017-12-12,266.57,267.32,266.345,266.78,262.011,0.462,0.0018,85195750
2017-12-13,267.06,267.56,266.65,266.75,261.9815,-0.029,-1e-4,102905409
2017-12-14,267.08,267.22,265.6,265.66,260.911,-1.071,-0.0040999999999999995,100666692
2017-12-15,265.5,267.04,265.39,266.51,263.0704,2.159,0.0083,144610290
2017-12-18,268.06,268.6,267.98,268.2,264.7386,1.668,0.0063,83653572
2017-12-19,268.485,268.53,267.09,267.17,263.7219,-1.017,-0.0038,82382876
2017-12-20,268.26,268.33,266.69,267.03,263.5837,-0.138,-5e-4,76751500
2017-12-21,267.67,268.385,267.3,267.58,264.1266,0.543,0.0021,67032339
2017-12-22,267.61,267.635,266.9,267.51,264.0575,-0.069,-3e-4,78720873
2017-12-26,267.05,267.4377,266.885,267.19,263.7416,-0.316,-0.0012,45244433
2017-12-27,267.38,267.73,267.01,267.32,263.8699,0.128,5e-4,57750986
2017-12-28,267.89,267.92,267.45,267.87,264.4128,0.543,0.0021,45116139
2017-12-29,268.53,268.55,266.64,266.86,263.4159,-0.997,-0.0038,96007424
2018-01-03,268.96,270.64,268.96,270.47,266.9793,1.678,0.0063,90070416
2018-01-04,271.2,272.16,270.5447,271.61,268.1046,1.125,0.0042,80636408
2018-01-05,272.51,273.56,271.95,273.42,269.8912,1.787,0.0067,83523995
2018-01-08,273.31,274.1,272.98,273.92,270.3847,0.494,0.0018,57319192
2018-01-09,274.4,275.25,274.081,274.54,270.9967,0.612,0.0023,57253957
2018-01-10,273.68,274.42,272.92,274.12,270.5822,-0.415,-0.0015,69574318
2018-01-11,274.75,276.12,274.56,276.12,272.5564,1.974,0.0073,62361455
2018-01-12,276.42,278.11,276.0819,277.92,274.3331,1.777,0.006500000000000001,90816076
2018-01-16,279.35,280.09,276.18,276.97,273.3954,-0.938,-0.0034000000000000002,106555142
2018-01-17,278.03,280.05,276.97,279.61,276.0013,2.606,0.0095,113258799
2018-01-18,279.48,279.96,278.58,279.14,275.5374,-0.464,-0.0017000000000000001,100728006
2018-01-19,279.8,280.41,279.14,280.41,276.791,1.254,0.0045000000000000005,140920098
2018-01-22,280.17,282.69,280.11,282.69,279.0416,2.251,0.008100000000000001,91322408
2018-01-23,282.74,283.62,282.37,283.29,279.6338,0.592,0.0021,97084700
2018-01-24,284.02,284.7,281.84,283.18,279.5252,-0.109,-4e-4,134816117
2018-01-25,284.16,284.27,282.405,283.3,279.6437,0.118,4e-4,84587313
2018-01-26,284.25,286.6285,283.96,286.58,282.8814,3.238,0.0116,107743119
2018-01-29,285.93,286.43,284.5,284.68,281.0059,-1.875,-0.0066,90118337
2018-01-30,282.6,284.736,281.22,281.76,278.1236,-2.882,-0.0103,131796419
2018-01-31,282.73,283.3,280.68,281.9,278.2618,0.138,5e-4,118948131
2018-02-01,281.07,283.06,280.68,281.58,277.9459,-0.316,-0.0011,90102470
2018-02-02,280.08,280.23,275.41,275.45,271.895,-6.051,-0.0218,173174790
2018-02-05,273.45,275.85,263.31,263.93,260.5237,-11.371,-0.0418,294681816
2018-02-06,259.94,269.7,258.7,269.13,265.6566,5.133,0.0197,355026782
2018-02-07,268.5,272.36,267.58,267.67,264.2154,-1.441,-0.0054,167376100
2018-02-08,268.01,268.17,257.59,257.63,254.305,-9.91,-0.0375,246449505
2018-02-09,260.8,263.61,252.92,261.5,258.125,3.82,0.015,283565315
2018-02-12,263.83,267.01,261.6644,265.34,261.9155,3.79,0.0147,143735976
2018-02-13,263.97,266.62,263.31,266,262.567,0.651,0.0025,81223640
2018-02-14,264.31,270,264.3,269.59,266.1106,3.544,0.013500000000000002,120735685
2018-02-15,271.57,273.04,268.77,273.03,269.5062,3.396,0.0128,111200286
2018-02-16,272.32,275.32,272.27,273.11,269.5852,0.079,3e-4,160420135
2018-02-20,272.03,273.67,270.5,271.4,267.8973,-1.688,-0.0063,86369662
2018-02-21,271.9,274.72,269.94,270.05,266.5647,-1.333,-0.005,98883740
2018-02-22,271.1,273.05,269.64,270.4,266.9102,0.345,0.0013,110511290
2018-02-23,271.79,274.71,271.25,274.71,271.1646,4.254,0.0159,92766428
2018-02-26,275.93,278.01,275.26,277.9,274.3134,3.149,0.0116,86491406
2018-02-27,278.11,278.92,274.36,274.43,270.8882,-3.425,-0.0125,99099165
2018-02-28,275.68,276.19,271.29,271.65,268.144,-2.744,-0.0101,121907767
2018-03-01,271.41,273.17,266,267.7,264.245,-3.899,-0.014499999999999999,176855077
2018-03-02,265.8,269.72,264.82,269.08,265.6072,1.362,0.0052,139083217
2018-03-05,267.73,272.89,267.61,272.19,268.6771,3.07,0.0116,97307387
2018-03-06,273.3,273.39,271.18,272.88,269.3582,0.681,0.0025,79213163
2018-03-07,270.42,273.18,270.2,272.78,269.2595,-0.099,-4e-4,87063502
2018-03-08,273.55,274.24,272.42,274.1,270.5624,1.303,0.0048,66901150
2018-03-09,275.7,278.87,275.34,278.87,275.2709,4.708,0.0174,113625335
2018-03-12,279.2,279.91,278.0801,278.52,274.9254,-0.345,-0.0013,71924793
2018-03-13,279.84,280.41,276.03,276.72,273.1486,-1.777,-0.006500000000000001,91968937
2018-03-14,277.81,278.02,274.67,275.3,271.7469,-1.402,-0.0051,105895079
2018-03-15,275.88,276.61,274.43,275,271.4508,-0.296,-0.0011,83433038
2018-03-16,274.5,275.39,274.14,274.2,271.7448,0.294,0.0011,100343673
2018-03-19,273.35,274.3957,268.62,270.49,268.0681,-3.677,-0.013500000000000002,109208442
2018-03-20,270.94,271.67,270.18,270.95,268.5239,0.456,0.0017000000000000001,59757271
2018-03-21,270.9,273.27,270.19,270.43,268.0086,-0.515,-0.0019,78709578
2018-03-22,267.91,268.87,263.36,263.67,261.3091,-6.699,-0.025,148785916
2018-03-23,264.17,265.02,257.83,258.05,255.7395,-5.57,-0.0213,183534751
2018-03-26,262.13,265.43,259.41,265.11,262.7362,6.997,0.0274,141956102
2018-03-27,266.17,266.77,258.84,260.6,258.2666,-4.47,-0.017,129941445
2018-03-28,260.75,262.64,258.58,259.83,257.5035,-0.763,-0.003,146452306
2018-03-29,261.12,265.26,259.8389,263.15,260.7938,3.29,0.0128,124244790
2018-04-02,262.55,263.13,254.67,257.47,255.1646,-5.629,-0.0216,186286343
2018-04-03,258.87,261.31,256.84,260.77,258.4351,3.27,0.0128,119956861
2018-04-04,256.75,264.355,256.6,263.56,261.2001,2.765,0.010700000000000001,123715339
2018-04-05,265.55,266.64,264.32,265.64,263.2615,2.061,0.0079,82652618
2018-04-06,263.42,265.11,258,259.72,257.3945,-5.867,-0.0223,179521209
2018-04-09,261.37,264.84,259.9356,261,258.663,1.269,0.0049,105442932
2018-04-10,264.27,266.04,262.98,265.15,262.7759,4.113,0.0159,105573736
2018-04-11,263.47,265.64,263.39,263.76,261.3983,-1.378,-0.0052,91140243
2018-04-12,265.26,267,265.06,265.93,263.5489,2.151,0.008199999999999999,68890480
2018-04-13,267.41,267.54,264.01,265.15,262.7759,-0.773,-0.0029,85079176
2018-04-16,267,268.2,266.07,267.33,264.9364,2.16,0.008199999999999999,63405287
2018-04-17,269.33,270.87,268.75,270.19,267.7708,2.834,0.010700000000000001,64682036
2018-04-18,270.69,271.3,269.87,270.39,267.969,0.198,7.000000000000001e-4,57303857
2018-04-19,269.65,269.88,267.72,268.89,266.4824,-1.487,-0.0055000000000000005,77655909
2018-04-20,268.81,269.06,265.61,266.61,264.2228,-2.26,-0.0085,99953133
2018-04-23,267.26,267.89,265.35,266.57,264.1832,-0.04,-2e-4,65557954
2018-04-24,267.73,267.9762,261.28,262.98,260.6253,-3.558,-0.013500000000000002,112885452
2018-04-26,264.79,267.2452,264.29,266.31,263.9255,2.656,0.0102,67731942
2018-04-27,267,267.34,265.5,266.56,264.1733,0.248,9e-4,57053647
2018-04-30,267.26,267.89,264.43,264.51,262.1416,-2.032,-0.0077,82182324
2018-05-01,263.87,265.1,262.11,264.98,262.6074,0.466,0.0018,74203365
2018-05-02,264.76,265.68,262.76,263.2,260.8433,-1.764,-0.0067,86368943
2018-05-03,262.26,263.36,259.05,262.62,260.2685,-0.575,-0.0022,136311479
2018-05-04,261.52,266.7892,261.15,266.02,263.6381,3.37,0.0129,91222075
2018-05-07,266.89,268.02,266.11,266.92,264.53,0.892,0.0034000000000000002,55304907
2018-05-09,267.68,269.865,267.09,269.5,267.0869,2.557,0.0097,59666143
2018-05-10,270.34,272.39,270.22,272.02,269.5844,2.497,0.009399999999999999,72063931
2018-05-11,272.16,273.15,271.58,272.85,270.4069,0.823,0.0031,59871511
2018-05-14,273.34,274.08,272.36,272.98,270.5358,0.129,5e-4,54790606
2018-05-15,271.59,271.61,270.03,271.1,268.6726,-1.863,-0.0069,87036136
2018-05-16,271.14,272.76,271.11,272.24,269.8024,1.13,0.0042,53942631
2018-05-18,271.62,272.03,270.93,271.33,268.9005,-0.674,-0.0025,64367959
2018-05-21,273.01,273.98,271.3512,273.37,270.9223,2.022,0.0075,58025875
2018-05-22,273.96,274.25,272.24,272.61,270.1691,-0.753,-0.0028000000000000004,52966358
2018-05-23,271.17,273.39,270.99,273.36,270.9124,0.743,0.0028000000000000004,64694184
2018-05-24,272.91,273.22,270.78,272.8,270.3574,-0.555,-0.002,76043827
2018-05-25,272.15,272.86,271.58,272.15,269.7132,-0.644,-0.0024,56374755
2018-05-29,270.31,271.17,267.76,269.02,266.6112,-3.102,-0.0115,115908607
2018-05-30,270.5,273.11,270.42,272.61,270.1691,3.558,0.013300000000000001,69678449
2018-05-31,272.15,272.49,270.255,270.94,268.514,-1.655,-0.0060999999999999995,93519941
2018-06-01,272.41,273.94,272.33,273.6,271.1502,2.636,0.0098,71258411
2018-06-04,274.53,275.185,274.26,274.9,272.4386,1.288,0.0048,45385166
2018-06-05,275.05,275.53,274.18,275.1,272.6368,0.198,7.000000000000001e-4,51135038
2018-06-06,275.79,277.52,275.09,277.4,274.9162,2.279,0.0084,62732215
2018-06-07,277.95,278.28,276.34,277.37,274.8865,-0.03,-1e-4,72969402
2018-06-08,276.85,278.25,276.66,278.19,275.6991,0.813,0.003,72139719
2018-06-11,278.44,279.37,278.31,278.56,276.0658,0.367,0.0013,58892515
2018-06-12,279.03,279.33,278.19,278.92,276.4226,0.357,0.0013,72329028
2018-06-13,279.19,279.48,277.8,278.03,275.5406,-0.882,-0.0032,79070610
2018-06-14,279.01,279.33,278.0599,278.73,276.2343,0.694,0.0025,77097620
2018-06-15,276.6,277.51,275.35,277.13,275.8815,-0.353,-0.0013,120041562
2018-06-18,275.49,276.7,274.95,276.56,275.3141,-0.567,-0.0021,52917581
2018-06-19,274,275.75,273.53,275.5,274.2589,-1.055,-0.0038,97531510
2018-06-20,276.27,276.72,275.59,275.97,274.7268,0.468,0.0017000000000000001,53785486
2018-06-21,275.96,275.98,273.68,274.24,273.0045,-1.722,-0.0063,71061404
2018-06-22,275.66,275.785,274.49,274.74,273.5023,0.498,0.0018,56612003
2018-06-25,273.44,273.6162,269.1,271,269.7791,-3.723,-0.013600000000000001,137854162
2018-06-26,271.64,272.56,270.79,271.6,270.3764,0.597,0.0022,68683211
2018-06-27,272.26,273.865,269.18,269.35,268.1366,-2.24,-0.0083,104960655
2018-06-28,269.29,271.75,268.49,270.89,269.6696,1.533,0.005699999999999999,76650517
2018-06-29,272.12,273.66,271.1495,271.28,270.0579,0.388,0.0014000000000000002,97592499
2018-07-02,269.51,272.04,269.24,271.86,270.6353,0.577,0.0021,63554774
2018-07-03,272.87,272.98,270.42,270.9,269.6796,-0.956,-0.0034999999999999996,42187071
2018-07-05,272.17,273.18,270.96,273.11,271.8796,2.2,0.008199999999999999,56925919
2018-07-06,273.14,275.84,272.715,275.42,274.1792,2.3,0.0085,66493696
2018-07-09,276.55,277.96,276.5,277.9,276.6481,2.469,0.009000000000000001,50550399
2018-07-10,278.41,279.01,278.08,278.9,277.6436,0.995,0.0036,51966829
2018-07-11,277.15,278.04,276.52,276.86,275.6127,-2.031,-0.0073,77054739
2018-07-12,278.28,279.43,277.6,279.37,278.1114,2.499,0.0091,60124687
2018-07-16,279.64,279.803,278.84,279.34,278.0816,-0.249,-9e-4,48201038
2018-07-17,278.47,280.91,278.41,280.47,279.2065,1.125,0.004,52315500
2018-07-19,280.31,280.74,279.46,280,278.7386,-1.055,-0.0038,61412117
2018-07-20,279.77,280.48,279.5,279.68,278.42,-0.319,-0.0011,82372729
2018-07-23,279.45,280.43,279.06,280.2,278.9377,0.518,0.0019,47047565
2018-07-24,281.79,282.56,280.63,281.61,280.3413,1.404,0.005,68026935
2018-07-25,281.33,284.37,281.28,284.01,282.7305,2.389,0.0085,78882927
2018-07-26,283.2,284.11,283.09,283.34,282.0636,-0.667,-0.0024,57919495
2018-07-27,283.71,283.82,280.38,281.42,280.1522,-1.911,-0.0068000000000000005,76783177
2018-07-30,281.51,281.69,279.36,279.95,278.6888,-1.463,-0.0052,63742508
2018-07-31,280.81,282.02,280.38,281.33,280.0626,1.374,0.0049,68570493
2018-08-01,281.56,282.13,280.1315,280.86,279.5947,-0.468,-0.0017000000000000001,53853326
2018-08-02,279.39,282.58,279.16,282.39,281.1178,1.523,0.0054,63426363
2018-08-03,282.53,283.6577,282.33,283.6,282.3224,1.205,0.0043,53935386
2018-08-06,283.64,284.99,283.2015,284.64,283.3577,1.035,0.0037,39400887
2018-08-07,285.39,286.01,285.24,285.58,284.2935,0.936,0.0033,43196646
2018-08-09,285.53,285.97,284.915,285.07,283.7858,-0.388,-0.0014000000000000002,35716976
2018-08-10,283.45,284.055,282.36,283.16,281.8844,-1.901,-0.0067,77076044
2018-08-13,283.47,284.16,281.77,282.1,280.8291,-1.055,-0.0037,65732909
2018-08-14,282.92,284.17,282.4833,283.9,282.621,1.792,0.0064,43842031
2018-08-15,282.38,282.54,280.16,281.78,280.5106,-2.11,-0.0075,102925355
2018-08-16,283.4,285.04,283.36,284.06,282.7803,2.27,0.008100000000000001,69967919
2018-08-17,283.83,285.5601,283.37,285.06,283.7758,0.995,0.0034999999999999996,65618481
2018-08-20,285.57,285.97,285.06,285.67,284.3831,0.607,0.0021,39807490
2018-08-21,286.25,287.31,285.7135,286.34,285.05,0.667,0.0023,67271983
2018-08-23,285.97,286.94,285.43,285.79,284.5025,-0.378,-0.0013,49204851
2018-08-24,286.44,287.67,286.38,287.51,286.2148,1.712,0.006,57487399
2018-08-27,288.86,289.9,288.68,289.78,288.4745,2.26,0.0079,57072377
2018-08-29,290.16,291.74,289.8854,291.48,290.1669,1.553,0.0054,61485514
2018-08-30,290.94,291.36,289.63,290.3,288.9922,-1.175,-0.004,61229501
2018-09-04,289.84,290.21,288.68,289.81,288.5044,-0.498,-0.0017000000000000001,57594367
2018-09-06,289.15,289.49,287,288.16,286.8618,-0.866,-0.003,65909863
2018-09-07,286.98,288.7,286.71,287.6,286.3044,-0.557,-0.0019,73524824
2018-09-10,288.74,289.04,287.88,288.1,286.8021,0.498,0.0017000000000000001,50191113
2018-09-11,287.37,289.55,286.975,289.05,287.7478,0.946,0.0033,50530492
2018-09-12,289.06,289.8,288.23,289.12,287.8175,0.07,2e-4,59810758
2018-09-13,290.32,291.0384,289.995,290.83,289.5198,1.702,0.0059,51034222
2018-09-14,291.06,291.27,290,290.88,289.5696,0.05,2e-4,55079875
2018-09-17,290.82,290.86,289.03,289.34,288.0365,-1.533,-0.0053,68244043
2018-09-18,289.58,291.58,289.55,290.91,289.5994,1.563,0.0054,61930407
2018-09-19,290.97,291.69,290.825,291.22,289.9081,0.309,0.0011,49080562
2018-09-20,292.64,293.94,291.23630000000003,293.58,292.2574,2.349,0.008100000000000001,100360646
2018-09-21,293.09,293.22,291.81,291.99,291.99,-0.267,-9e-4,105479656
2018-09-24,291.34,291.5,290.37,291.02,291.02,-0.97,-0.0033,53409645
2018-09-25,291.53,291.65,290.4833,290.75,290.75,-0.27,-9e-4,44370037
2018-09-26,290.91,292.24,289.41,289.88,289.88,-0.87,-0.003,79739674
2018-09-27,290.41,291.91,290.1,290.69,290.69,0.81,0.0028000000000000004,59249455
2018-09-28,289.99,291.28,289.95,290.72,290.72,0.03,1e-4,70091385
2018-10-01,292.11,292.93,290.98,291.73,291.73,1.01,0.0034999999999999996,62078937
2018-10-02,291.56,292.355,291.14,291.56,291.56,-0.17,-6e-4,47258227
2018-10-03,292.74,293.21,291.32,291.72,291.72,0.16,5e-4,64694594
2018-10-04,291.18,291.24,287.66,289.44,289.44,-2.28,-0.0078000000000000005,111545910
2018-10-09,287.39,288.86,286.77,287.4,287.4,-0.42,-0.0015,74338982
2018-10-10,286.83,286.91,277.88,278.3,278.3,-9.1,-0.0317,214731042
2018-10-11,277.08,278.9,270.36,272.17,272.17,-6.13,-0.022000000000000002,274840491
2018-10-12,276.77,277.09,272.37,275.95,275.95,3.78,0.0139,183186492
2018-10-15,275.55,277.04,274.3,274.4,274.4,-1.55,-0.005600000000000001,102263717
2018-10-16,276.6,280.82,276.07,280.4,280.4,6,0.0219,118255834
